,ship_key,call_sign,speed,year_built,length,width,tonnage,engine_type,mmsi,ship_name,ship_type
1719,1719,GQL5G,25,2018,339.0,40.0,100991.0,diesel,337862317,MSC REEF,Container ship
1720,1720,JAPYX,23,2012,356.0,38.0,329379.0,electric,715058037,NEW LONDON EAGLE,Bulk carrier
1721,1721,DYF2A,26,2018,313.0,41.0,266170.0,diesel,403231166,MSC ERICA,Container ship
1722,1722,Z5R4H,26,2014,340.0,35.0,249843.0,lng,678580774,HONEY ISLAND,Bulk carrier
1723,1723,1EQPF,26,2008,164.0,35.0,51125.0,diesel,580588816,ECO ICE,Gas carrier
1724,1724,74REX,25,2004,162.0,27.0,54806.0,lng,622149209,ECO FREEZE,Gas carrier
1725,1725,KDC5E,25,2006,340.0,44.0,348819.0,diesel/electric,497284503,NEWYORK HARMONY,Bulk carrier
1726,1726,YWV0O,24,2006,128.0,20.0,23493.0,electric,570545203,THE JUDGE,Chemical tanker
1727,1727,E4MBW,21,2018,335.0,42.0,349170.0,diesel/electric,299024326,BERGE HALLASAN,Bulk carrier
1728,1728,PS7RS,25,2013,324.0,40.0,316357.0,gasoline,372316882,PEGASUS,Bulk carrier
1729,1729,AYS9J,25,2016,261.0,38.0,98231.0,gasoline,670366074,MSC DIANA,Container ship
1730,1730,XT8DG,24,2013,230.0,45.0,279459.0,electric,554060572,MSC INGY,Container ship
1731,1731,481NM,19,2010,339.0,44.0,235444.0,lng,713791227,MSC ELOANE,Container ship
1732,1732,TTUTN,20,2012,181.0,47.0,207597.0,gasoline,431613933,SEATRADE WHITE,Container ship
1733,1733,JJMKK,18,2013,197.0,38.0,220091.0,diesel,358471765,SEATRADE BLUE,Container ship
1734,1734,LTLJI,26,2013,357.0,32.0,232361.0,diesel,766603802,STAR KARLIE,Bulk carrier
1735,1735,32OCJ,18,2014,356.0,39.0,201820.0,gasoline,319183115,MAESTRO SAPPHIRE,Bulk carrier
1736,1736,V7HY7,22,2006,119.0,16.0,31581.0,diesel/electric,306721878,MANOLATES,Chemical tanker
1737,1737,SPPAW,23,2016,352.0,41.0,348944.0,diesel,345256507,DESERT HARRIER,Bulk carrier
1738,1738,O7X67,21,1997,200.0,35.0,88843.0,diesel,636609382,MSC AVNI,Container ship
1739,1739,HC24A,22,2013,337.0,38.0,193785.0,lng,436938660,MSC CARLOTTA,Container ship
1740,1740,XPZTM,26,2015,325.0,39.0,349324.0,lng,339624439,AQUAPISCES,Bulk carrier
1741,1741,BV2RH,20,2012,359.0,43.0,258227.0,electric,668094241,AQUATAURUS,Bulk carrier
1742,1742,YUUQ7,25,2012,262.0,39.0,130040.0,diesel,203527882,MILANO BRIDGE,Container ship
1743,1743,7U3E9,25,2006,294.0,47.0,254397.0,electric,731498197,YM WISDOM,Container ship
1744,1744,LSROV,20,2000,333.0,46.0,225656.0,gasoline,569169102,YM WARRANTY,Container ship
1745,1745,FQVMR,26,2003,249.0,36.0,274464.0,lng,457719009,YM WELLSPRING,Container ship
1746,1746,ANUYI,25,2011,121.0,18.0,21292.0,lng,323780876,PALANCA MIAMI,Chemical tanker
1747,1747,OOP4H,18,2012,330.0,45.0,225422.0,electric,308463616,ULTRA FITZ ROY,Bulk carrier
1748,1748,CWRWH,22,2018,363.0,46.0,252210.0,gasoline,338018124,REIWA BREEZE,Bulk carrier
1749,1749,9LHSK,21,2017,358.0,40.0,384026.0,gasoline,476180394,ULTRA CRIMSON,Bulk carrier
1750,1750,T5UYM,18,1999,354.0,40.0,145767.0,gasoline,576821986,COSCO SHIPPING HIMALAYAS,Container ship
1751,1751,SYVL4,22,1999,287.0,45.0,243705.0,diesel,273186159,COSCO SHIPPING ALPS,Container ship
1752,1752,XQKUS,19,2008,314.0,40.0,83936.0,gasoline,512919593,COSCO SHIPPING DENALI,Container ship
1753,1753,7BQZB,18,1998,357.0,44.0,81697.0,lng,738784633,COSCO SHIPPING ANDES,Container ship
1754,1754,IP93I,25,2017,364.0,36.0,376004.0,electric,201197509,RED ORCHID,Bulk carrier
1755,1755,38C1V,19,2013,347.0,37.0,265604.0,gasoline,780665813,AKRA,Bulk carrier
1756,1756,39GD6,23,2015,108.0,16.0,8685.0,diesel/electric,715841207,CHEMROAD SAKURA,Chemical tanker
1757,1757,202TR,25,2019,123.0,21.0,11124.0,lng,210964786,SIRIUS HIGHWAY,Vehicle carrier
1758,1758,TIVYY,22,2014,142.0,28.0,16478.0,diesel,457704109,OLYMPIAN HIGHWAY,Vehicle carrier
1759,1759,5OIXO,19,2014,114.0,18.0,26640.0,diesel/electric,552890187,CHEMSTAR RIVER,Chemical tanker
1760,1760,S3LF4,21,2013,105.0,19.0,16218.0,diesel/electric,607792923,FAIRCHEM TRIUMPH,Chemical tanker
1761,1761,Y4GCQ,26,2019,251.0,37.0,19802.0,lng,572353195,BW TULIP,LNG carrier
1762,1762,8ISK3,21,2019,267.0,40.0,30548.0,diesel,519541805,BW LILAC,LNG carrier
1763,1763,P73XG,24,2009,126.0,19.0,5193.0,diesel,503940830,FAIRCHEM SUCCESS,Chemical tanker
1764,1764,54KJR,19,2005,350.0,36.0,367699.0,diesel/electric,424676231,GENCO COLUMBIA,Bulk carrier
1765,1765,8SX4Z,21,2016,351.0,36.0,372625.0,electric,708951469,SEA PIONEER,Bulk carrier
1766,1766,29146,19,2013,348.0,39.0,301135.0,lng,498654725,AMSTEL STORK,Bulk carrier
1767,1767,K0KY4,26,2019,332.0,34.0,393884.0,diesel,423971370,INDIGO ACE,Bulk carrier
1768,1768,A4O0Y,22,2006,363.0,33.0,296820.0,diesel/electric,748335396,ULTRA LEOPARD,Bulk carrier
1769,1769,9O4MH,26,2015,338.0,40.0,365702.0,lng,491923681,PINCHAT,Bulk carrier
1770,1770,U01NK,20,2005,328.0,43.0,330533.0,gasoline,731651460,HUA SHENG HAI,Bulk carrier
1771,1771,OXGLN,22,2012,323.0,38.0,219318.0,diesel/electric,351944633,HUA XING HAI,Bulk carrier
1772,1772,LY1T5,22,2011,288.0,37.0,26751.0,lng,677134983,MARVEL PELICAN,LNG carrier
1773,1773,K6278,18,2010,351.0,33.0,269222.0,electric,586848120,PORT VERA CRUZ,Bulk carrier
1774,1774,9USPV,23,2014,234.0,33.0,90567.0,electric,772305841,FRONT CHALLENGER,Oil tanker
1775,1775,JZOBI,23,2017,228.0,31.0,63266.0,diesel/electric,592840087,FRONT CROWN,Oil tanker
1776,1776,KWTL5,22,2013,220.0,32.0,66489.0,electric,701500581,FRONT CLASSIC,Oil tanker
1777,1777,FA0B9,24,2018,228.0,34.0,122984.0,diesel/electric,728282948,FRONT CLIPPER,Oil tanker
1778,1778,GA62P,21,2005,230.0,30.0,124658.0,electric,259912148,SEARUBY,Oil tanker
1779,1779,F85YL,23,2004,231.0,31.0,86461.0,gasoline,616459996,SEARANGER,Oil tanker
1780,1780,W2J97,20,2007,339.0,35.0,282012.0,diesel,687247506,CHRISTINA,Bulk carrier
1781,1781,WB7V7,18,2019,352.0,48.0,267398.0,electric,781240589,SBI POSEIDON,Bulk carrier
1782,1782,344J8,20,2006,361.0,41.0,324433.0,gasoline,564873893,SBI APOLLO,Bulk carrier
1783,1783,W6IHG,25,2005,326.0,44.0,301640.0,gasoline,253310740,NORD BOSPORUS,Bulk carrier
1784,1784,4E5WS,19,2018,214.0,36.0,94683.0,electric,688262779,STI PRESTIGE,Oil tanker
1785,1785,CNUU8,25,2013,210.0,33.0,50286.0,diesel/electric,339366985,NORTH SEA,Oil tanker
1786,1786,GAUJE,18,2018,238.0,33.0,125075.0,diesel/electric,479487910,SOLOMON SEA,Oil tanker
1787,1787,2HFNW,23,2015,96.0,20.0,17564.0,gasoline,730923180,DIVA,Chemical tanker
1788,1788,I15HJ,20,2015,107.0,17.0,7215.0,diesel/electric,485534823,FANFARE,Chemical tanker
1789,1789,4KDNZ,19,2017,259.0,39.0,49049.0,gasoline,779284730,MARVEL FALCON,LNG carrier
1790,1790,3K5H0,19,2019,280.0,40.0,36460.0,diesel,328522218,MARVEL HAWK,LNG carrier
1791,1791,UK4GC,25,2012,261.0,41.0,25409.0,gasoline,229960441,MARVEL KITE,LNG carrier
1792,1792,A29XE,19,1996,121.0,29.0,67599.0,gasoline,227983569,NAVIGATOR LUGA,Gas carrier
1793,1793,B4GNE,26,1999,176.0,19.0,50146.0,lng,431779588,NAVIGATOR YAUZA,Gas carrier
1794,1794,5VKLR,22,2019,337.0,46.0,242554.0,diesel,434545041,PINDOS,Bulk carrier
1795,1795,4UAV8,23,2011,360.0,40.0,278077.0,electric,270581699,ATHOS,Bulk carrier
1796,1796,N9JGZ,21,2015,220.0,32.0,117969.0,lng,481982510,MARAN HELIOS,Oil tanker
1797,1797,U9K3L,19,2018,202.0,33.0,127343.0,gasoline,770763069,MARAN HERCULES,Oil tanker
1798,1798,XIK77,23,2017,92.0,16.0,20016.0,gasoline,382789089,MEDALTA ADVENTURER,Chemical tanker
1799,1799,XIPNI,21,2011,202.0,36.0,105780.0,diesel,434485175,LOIRE,Oil tanker
1800,1800,XV3UH,23,2004,210.0,33.0,113450.0,lng,528733380,NAMSEN,Oil tanker
1801,1801,M3GPK,19,2008,353.0,40.0,302366.0,diesel/electric,519433369,GOOD LUCK,Bulk carrier
1802,1802,8V8DY,20,1998,354.0,38.0,211392.0,gasoline,608737646,MSC JADE,Container ship
1803,1803,92YMO,25,2018,246.0,34.0,116013.0,diesel/electric,582297303,MSC MIRJA,Container ship
1804,1804,0191K,26,2012,159.0,45.0,157139.0,diesel/electric,490993311,MSC TINA,Container ship
1805,1805,LF7BA,19,2006,334.0,37.0,294307.0,electric,275403385,ARTEMISSIO,Bulk carrier
1806,1806,SIYFS,18,2009,362.0,41.0,255012.0,gasoline,695191016,MYKONOS DAWN,Bulk carrier
1807,1807,Y91VN,25,2018,355.0,41.0,241871.0,electric,345179419,BULK TRADER,Bulk carrier
1808,1808,TSLKQ,18,2014,334.0,44.0,240668.0,electric,471036632,PENELOPE I,Bulk carrier
1809,1809,4Z4OA,24,2012,336.0,46.0,208782.0,diesel/electric,666948832,BELITA,Bulk carrier
1810,1810,VE3OJ,19,2004,354.0,33.0,291314.0,gasoline,509414450,TRAMMO STANTON,Bulk carrier
1811,1811,YH87A,22,2004,328.0,32.0,363050.0,gasoline,684871220,TRAMMO BAUMANN,Bulk carrier
1812,1812,13NB9,18,2014,327.0,43.0,375780.0,electric,365722840,RELIABLE,Bulk carrier
1813,1813,NSDPH,26,2019,334.0,45.0,342848.0,electric,636678910,TRAMMO LAOURA,Bulk carrier
1814,1814,CSNHW,23,2006,240.0,36.0,80826.0,lng,470574336,ECO SEAS,Oil tanker
1815,1815,YPYJJ,22,1996,170.0,26.0,58300.0,diesel,683103092,SEASURFER,Gas carrier
1816,1816,74R3W,25,2007,199.0,37.0,53835.0,diesel/electric,265704208,SEASPEED,Gas carrier
1817,1817,PAVIT,19,2019,217.0,30.0,92402.0,diesel/electric,609052585,ASPHALT SPLENDOR,Oil tanker
1818,1818,252JU,18,2004,340.0,42.0,259985.0,diesel,694371882,NORDRUBICON,Bulk carrier
1819,1819,HNE9Q,25,2005,352.0,39.0,316793.0,lng,622218771,NORDCOLORADO,Bulk carrier
1820,1820,FEAKG,26,1999,288.0,41.0,99966.0,gasoline,631836081,DELPHIS BOTHNIA,Container ship
1821,1821,E3R7P,22,2013,228.0,38.0,250395.0,diesel,413944818,DELPHIS FINLAND,Container ship
1822,1822,6C9R2,25,2008,358.0,36.0,237425.0,gasoline,276496770,TOP GRACE,Bulk carrier
1823,1823,X7VPY,18,2007,354.0,47.0,342815.0,gasoline,602056014,SBI PARAPARA,Bulk carrier
1824,1824,0ONJC,26,2005,329.0,33.0,248337.0,diesel,795711128,SBI MAZURKA,Bulk carrier
1825,1825,D7QKH,26,2006,339.0,34.0,257771.0,diesel/electric,276391578,MEDI NAGOYA,Bulk carrier
1826,1826,IV10G,21,2017,326.0,48.0,269199.0,gasoline,455671478,AQUAGRACE,Bulk carrier
1827,1827,C5KV3,20,2011,120.0,17.0,26247.0,diesel/electric,239012040,STOLT MAPLE,Chemical tanker
1828,1828,5NACU,20,2015,124.0,20.0,26430.0,gasoline,798839178,STOLT PALM,Chemical tanker
1829,1829,MONJ5,18,2006,232.0,30.0,56732.0,diesel,512666919,SEAROVER,Oil tanker
1830,1830,ANMUV,25,2019,200.0,30.0,88718.0,electric,580820804,SEARUNNER,Oil tanker
1831,1831,QPZDR,23,2006,207.0,34.0,84907.0,gasoline,518322015,RS TARA,Oil tanker
1832,1832,AM8XO,20,2010,203.0,34.0,53070.0,electric,634206603,RS AURORA,Oil tanker
1833,1833,2EZGK,26,2013,180.0,34.0,64720.0,gasoline,586176246,GLOBE ATLAS,Gas carrier
1834,1834,BJIGK,21,2002,179.0,37.0,68792.0,gasoline,792696077,GAS STELLA,Gas carrier
1835,1835,501DH,25,2015,338.0,37.0,344947.0,electric,530390351,AQUALIBRA,Bulk carrier
1836,1836,QE73N,18,2010,354.0,38.0,279880.0,diesel/electric,251834447,RB JAKE,Bulk carrier
1837,1837,N2FSU,21,2008,127.0,31.0,22215.0,diesel,362169355,STAR SPIRIT,Refrigerated cargo carrier
1838,1838,W9PAD,22,2016,128.0,28.0,22287.0,gasoline,425348320,STAR COURAGE,Refrigerated cargo carrier
1839,1839,WB0OU,25,2015,141.0,24.0,18594.0,gasoline,749599744,COOL SPIRIT,Refrigerated cargo carrier
1840,1840,JABC7,22,1998,309.0,42.0,240878.0,lng,366052352,FEDERAL ALSTER,General cargo ship
1841,1841,LS8W5,23,2012,332.0,45.0,178947.0,diesel,725835603,FEDERAL RUHR,General cargo ship
1842,1842,QQPA1,25,1997,335.0,41.0,251851.0,lng,589955507,FEDERAL MOSEL,General cargo ship
1843,1843,KNQ41,20,2006,205.0,37.0,78463.0,electric,653990745,BW TAGUS,Oil tanker
1844,1844,TVAKP,26,2008,218.0,30.0,71124.0,lng,532781225,BW NILE,Oil tanker
1845,1845,LPHNM,22,2010,204.0,31.0,88001.0,electric,262557819,BW YARRA,Oil tanker
1846,1846,6UK0Y,23,2019,331.0,38.0,328814.0,lng,595561473,SEA FALCON,Bulk carrier
1847,1847,ES8U9,23,2006,253.0,42.0,17932.0,lng,321948243,BRITISH PARTNER,LNG carrier
1848,1848,Y666T,24,2011,271.0,40.0,43879.0,diesel/electric,318222960,BRITISH CONTRIBUTOR,LNG carrier
1849,1849,TSVRW,21,2016,253.0,37.0,12790.0,diesel,596579108,BRITISH LISTENER,LNG carrier
1850,1850,P8I9E,24,2004,292.0,41.0,33800.0,gasoline,585833741,BRITISH MENTOR,LNG carrier
1851,1851,NBCDY,21,2007,259.0,40.0,20212.0,electric,639072825,BRITISH SPONSOR,LNG carrier
1852,1852,IBV3A,24,2019,311.0,42.0,139563.0,diesel,683245464,BALTIC HARMONY,General cargo ship
1853,1853,FX22A,21,2005,276.0,40.0,38080.0,electric,395298784,PATRIS,LNG carrier
1854,1854,66CIG,22,2000,318.0,41.0,163804.0,gasoline,745924175,MARITIME VOYAGER,General cargo ship
1855,1855,3DO2K,25,2018,351.0,36.0,262794.0,diesel/electric,757118722,APRILIA,Bulk carrier
1856,1856,KHOGU,21,2010,125.0,16.0,17456.0,electric,351121992,ISLA DE BIOKO,Chemical tanker
1857,1857,SYH6Z,22,2019,354.0,32.0,377056.0,gasoline,639684096,ALCOR,Bulk carrier
1858,1858,VLXIF,19,2006,346.0,46.0,362788.0,diesel/electric,417328749,ALCYONE,Bulk carrier
1859,1859,JXV76,24,2018,201.0,31.0,127591.0,gasoline,766419405,FRONT VEGA,Oil tanker
1860,1860,6IAQ5,20,2009,211.0,36.0,124380.0,diesel,556085532,FRONT SIRIUS,Oil tanker
1861,1861,OML6I,25,2015,340.0,43.0,195952.0,diesel,419837387,MSC MIRJAM,Container ship
1862,1862,UX4EV,23,2007,267.0,49.0,255831.0,lng,245904783,MSC LEANNE,Container ship
1863,1863,KGF9C,19,2011,326.0,46.0,222735.0,electric,515835157,LEFKADA,Bulk carrier
1864,1864,UPJS7,22,2006,359.0,34.0,301297.0,diesel/electric,663074143,KM VANCOUVER,Bulk carrier
1865,1865,T56TN,23,2001,323.0,42.0,254473.0,gasoline,268870166,GARDNO,General cargo ship
1866,1866,ADDNM,21,2018,361.0,33.0,114187.0,lng,416645087,JAMNO,General cargo ship
1867,1867,1B6VU,24,2005,343.0,43.0,359229.0,lng,550749664,NARIE,Bulk carrier
1868,1868,6Z3CA,20,2015,364.0,32.0,390552.0,electric,278184515,NORD CHESAPEAKE,Bulk carrier
1869,1869,JZWKR,23,2003,317.0,35.0,100266.0,gasoline,721831373,DA JI,General cargo ship
1870,1870,VTU6T,20,2002,297.0,50.0,143605.0,lng,564777756,DA QING,General cargo ship
1871,1871,UODP5,26,2010,315.0,48.0,214260.0,electric,490795668,DA XIANG,General cargo ship
1872,1872,TWICA,19,2015,324.0,45.0,210752.0,diesel,332099675,DARYA AUM,Bulk carrier
1873,1873,IOW14,23,2011,362.0,46.0,342228.0,lng,581838449,TSINGTAO,Bulk carrier
1874,1874,V1EKP,19,2018,292.0,37.0,15682.0,lng,735094781,CORALIUS,LNG carrier
1875,1875,7JKNW,19,2001,180.0,37.0,253884.0,diesel,397476648,MOL TRIUMPH,Container ship
1876,1876,DPH6M,23,2015,331.0,45.0,146355.0,electric,497826368,MOL TRUST,Container ship
1877,1877,TIEKU,22,2000,293.0,47.0,170826.0,gasoline,244990598,MOL TRIBUTE,Container ship
1878,1878,893BL,19,2014,355.0,50.0,106180.0,lng,398884360,MOL TRADITION,Container ship
1879,1879,XZ1W6,19,2014,320.0,34.0,292568.0,diesel,324742105,NANJING CONFIDENCE,Bulk carrier
1880,1880,GGABW,19,2010,233.0,31.0,128002.0,lng,282380102,FRONT COSMOS,Oil tanker
1881,1881,QOTGR,21,2009,220.0,36.0,94502.0,diesel/electric,441257156,FRONT CASCADE,Oil tanker
1882,1882,EMU7Z,22,2002,268.0,36.0,48349.0,gasoline,600134765,MARVEL HERON,LNG carrier
1883,1883,4454Z,20,2015,212.0,35.0,112747.0,lng,205899687,MARAN ATHENA,Oil tanker
1884,1884,2MW1K,21,2017,176.0,36.0,53649.0,diesel,701120956,GAS UTOPIA,Gas carrier
1885,1885,QY89W,24,2008,364.0,48.0,270217.0,gasoline,457613349,HIROSHIMA STAR,Bulk carrier
1886,1886,8W0M2,19,2004,356.0,40.0,243044.0,diesel,299280776,PRINCESS A,Bulk carrier
1887,1887,8COVE,21,2012,320.0,40.0,291209.0,diesel/electric,727504706,BW RYE,Bulk carrier
1888,1888,6IDGI,25,2001,230.0,35.0,100795.0,gasoline,372194982,MSC GIULIA,Container ship
1889,1889,M2CE2,20,2007,319.0,47.0,148093.0,gasoline,220501480,MSC BIANCA,Container ship
1890,1890,6KRMO,19,2017,351.0,41.0,88722.0,gasoline,465622579,MSC AINO,Container ship
1891,1891,AXX3O,19,2000,233.0,32.0,146753.0,lng,626326090,MSC GAYANE,Container ship
1892,1892,WJ2BL,24,2008,292.0,40.0,45622.0,lng,450593836,MAGDALA,LNG carrier
1893,1893,SR51V,19,2019,281.0,41.0,29080.0,gasoline,506351865,MYRINA,LNG carrier
1894,1894,S8EJX,23,2013,218.0,30.0,105311.0,gasoline,461303013,PEACE VICTORIA,Oil tanker
1895,1895,0I6C5,23,2005,258.0,35.0,26440.0,lng,743632681,BAHRAIN SPIRIT,LNG carrier
1896,1896,3JVLM,26,2006,349.0,46.0,263933.0,lng,666723592,MEDI TOKYO,Bulk carrier
1897,1897,KB3QR,23,2007,216.0,35.0,124987.0,diesel,408389542,FRONT DUKE,Oil tanker
1898,1898,1YILZ,20,2007,364.0,35.0,385147.0,gasoline,495592019,BRIGHTEN TRADER,Bulk carrier
1899,1899,0G2P8,24,2018,209.0,27.0,59611.0,lng,784453415,JS INEOS INVENTION,Gas carrier
1900,1900,8JMDD,18,2005,142.0,37.0,59305.0,gasoline,676663033,JS INEOS INTUITION,Gas carrier
1901,1901,LBFLB,25,2010,292.0,35.0,41504.0,lng,599024615,LNG SCHNEEWEISSCHEN,LNG carrier
1902,1902,52OKE,18,2009,207.0,36.0,73707.0,diesel/electric,357304156,PACIFIC ANNA,Oil tanker
1903,1903,2EOWW,18,2006,217.0,36.0,97152.0,diesel/electric,497584558,PACIFIC RAWAN,Oil tanker
1904,1904,BLAWF,18,2012,105.0,16.0,6491.0,gasoline,406540211,PACIFIC SARAH,Chemical tanker
1905,1905,4PSN8,20,2010,104.0,17.0,33710.0,gasoline,402422054,PACIFIC DEBBIE,Chemical tanker
1906,1906,6FX11,22,2013,230.0,30.0,70454.0,diesel,486124286,CHIOS,Oil tanker
1907,1907,RQK7X,26,2006,228.0,36.0,101856.0,lng,591562339,CHRISTINA,Oil tanker
1908,1908,1FPB2,23,2018,211.0,32.0,112208.0,lng,709790327,LESVOS,Oil tanker
1909,1909,HJNDG,22,2014,233.0,30.0,50468.0,electric,795269795,PSARA I,Oil tanker
1910,1910,X5I9X,22,2018,211.0,35.0,57680.0,lng,551674246,MARATHI,Oil tanker
1911,1911,SE8J4,24,2006,234.0,33.0,68257.0,diesel,659153159,SEA AMBER,Oil tanker
1912,1912,A4ZKP,22,2009,222.0,33.0,57660.0,diesel/electric,413290371,SEA GARNET,Oil tanker
1913,1913,YTDCJ,22,2010,206.0,36.0,100756.0,diesel,292015716,VICTORY VENTURE,Oil tanker
1914,1914,B7CRZ,21,2008,217.0,30.0,119206.0,electric,275605079,TENACITY VENTURE,Oil tanker
1915,1915,PM130,20,2014,105.0,19.0,15755.0,lng,755775969,SOUTHERN OWL,Chemical tanker
1916,1916,8LX4U,26,2017,95.0,15.0,11231.0,electric,682541251,FAIRCHEM VICTORY,Chemical tanker
1917,1917,6S33E,24,2003,182.0,37.0,147115.0,lng,545070764,MOL TRUTH,Container ship
1918,1918,MIFME,22,1998,335.0,50.0,138720.0,diesel,357827716,MOL TREASURE,Container ship
1919,1919,Z4YJI,23,2012,217.0,34.0,100529.0,lng,760620738,MARFA,Oil tanker
1920,1920,VZSA3,24,2016,237.0,30.0,93091.0,diesel/electric,500780127,UNITY VENTURE,Oil tanker
1921,1921,LAFII,26,2019,213.0,33.0,122126.0,gasoline,585614727,WISDOM VENTURE,Oil tanker
1922,1922,PF583,23,2012,227.0,32.0,74087.0,diesel/electric,658413518,SEACALM,Oil tanker
1923,1923,F0XVY,25,2013,240.0,32.0,81965.0,diesel,581487069,SEACHARM,Oil tanker
1924,1924,LX91L,26,2009,103.0,35.0,23717.0,lng,689332669,FORESTAL GAIA,Other ship types
1925,1925,MALO6,23,2005,229.0,33.0,120599.0,electric,684733551,SIGNAL MAYA,Oil tanker
1926,1926,RK0YR,26,2012,234.0,30.0,68772.0,gasoline,591015631,STAR ENERGY,Oil tanker
1927,1927,4JNSM,25,2006,220.0,34.0,113248.0,gasoline,604692089,SEA SHELL,Oil tanker
1928,1928,SBY7O,19,2017,352.0,44.0,265425.0,gasoline,600665449,RUBY ENTERPRISE,Bulk carrier
1929,1929,C2E7T,21,2017,329.0,39.0,237658.0,lng,390136006,NAVIOS CORAL,Bulk carrier
1930,1930,SVNN4,21,2015,343.0,38.0,250377.0,lng,568116231,MG EARTH,Bulk carrier
1931,1931,D3ORS,21,2014,358.0,35.0,330537.0,diesel/electric,583888721,MG KRONOS,Bulk carrier
1932,1932,7IXQY,26,2013,344.0,32.0,270589.0,gasoline,303424527,OCEAN INNOVATION,Bulk carrier
1933,1933,T25F7,26,2005,353.0,36.0,278308.0,diesel,485740171,FEDERAL IMABARI,Bulk carrier
1934,1934,M4NVA,21,2007,205.0,32.0,97392.0,electric,590740576,GEM NO. 3,Oil tanker
1935,1935,TYL51,18,2009,349.0,32.0,327583.0,diesel/electric,741428543,MEDI ADRIATICO,Bulk carrier
1936,1936,VIM6V,21,2015,349.0,38.0,317640.0,diesel,379796781,MEDI ATLANTICO,Bulk carrier
1937,1937,QMVQO,20,2016,100.0,16.0,12380.0,diesel/electric,763698804,MTM BIG APPLE,Chemical tanker
1938,1938,UV5KP,22,1997,317.0,38.0,267282.0,lng,345866798,TIAN EN,General cargo ship
1939,1939,VUOG0,18,2019,365.0,38.0,193669.0,lng,520911040,TIAN HUI,General cargo ship
1940,1940,WUVHU,24,2006,109.0,19.0,11383.0,gasoline,706050615,SPRING PLOEG,Chemical tanker
1941,1941,RGNGG,18,2012,322.0,37.0,287022.0,diesel/electric,573743710,IVS PHOENIX,Bulk carrier
1942,1942,2J0X6,19,2004,227.0,24.0,50852.0,lng,561545882,SANTOS,Gas carrier
1943,1943,63KK3,26,2013,341.0,34.0,355700.0,electric,798290424,NORD POTOMAC,Bulk carrier
1944,1944,UIQ55,23,2015,334.0,47.0,309805.0,diesel/electric,324022927,ST CERGUE,Bulk carrier
1945,1945,MXS61,19,2012,349.0,38.0,365422.0,diesel/electric,540742026,LAUSANNE,Bulk carrier
1946,1946,YS4TQ,24,2011,200.0,35.0,151623.0,diesel,382583710,VISTULA MAERSK,Container ship
1947,1947,TS1OZ,20,2014,160.0,50.0,273019.0,diesel/electric,787807330,VOLGA MAERSK,Container ship
1948,1948,30R99,23,2017,155.0,42.0,113064.0,diesel/electric,370952286,VAYENGA MAERSK,Container ship
1949,1949,T5R11,18,2014,239.0,35.0,235305.0,diesel,212938691,VENTA MAERSK,Container ship
1950,1950,BGKXU,19,2012,180.0,42.0,146248.0,lng,298975466,VUOKSI MAERSK,Container ship
1951,1951,5WGK1,21,2006,158.0,32.0,16051.0,electric,786316454,SILVER RAY,Vehicle carrier
1952,1952,KVKUS,18,2018,93.0,17.0,16854.0,electric,506006296,SLOMAN HESTIA,Chemical tanker
1953,1953,EO327,25,2005,195.0,33.0,124162.0,gasoline,753894223,OOCL HONG KONG,Container ship
1954,1954,YWFPB,21,2001,231.0,45.0,241900.0,gasoline,448350801,OOCL INDONESIA,Container ship
1955,1955,PXTPT,21,2005,121.0,19.0,32983.0,diesel,730147080,PICO BASILE,Chemical tanker
1956,1956,YGAZ7,20,2012,151.0,46.0,173888.0,lng,413250704,CMA CGM ANTOINE DE SAINT EXUPERY,Container ship
1957,1957,0JFHE,23,2003,230.0,36.0,196645.0,diesel,738147823,CMA CGM JEAN MERMOZ,Container ship
1958,1958,2766T,21,2002,353.0,47.0,136601.0,diesel,290944454,CMA CGM LOUIS BLERIOT,Container ship
1959,1959,B7EAR,26,2017,102.0,20.0,29882.0,lng,318280042,MTM KOBE,Chemical tanker
1960,1960,BHBBT,25,2009,124.0,20.0,33461.0,gasoline,208390025,LARGO ELEGANCE,Chemical tanker
1961,1961,R5UJK,18,2005,210.0,37.0,58522.0,diesel/electric,634594136,MALIBU,Oil tanker
1962,1962,EQBVG,24,2011,224.0,35.0,83820.0,diesel,609415137,MATALA,Oil tanker
1963,1963,73RDK,25,2013,229.0,31.0,56730.0,electric,613296117,WAIKIKI,Oil tanker
1964,1964,Y2KZX,21,2006,227.0,32.0,125707.0,lng,736113142,TIGANI,Oil tanker
1965,1965,7TYHG,24,2015,339.0,42.0,271450.0,diesel,429860614,MSC ANNA,Container ship
1966,1966,WWQEI,22,2009,157.0,34.0,99916.0,lng,778100289,MSC VIVIANA,Container ship
1967,1967,FQM8I,22,2017,119.0,15.0,24736.0,electric,707787894,BOW NEON,Chemical tanker
1968,1968,T0K7F,20,2013,112.0,17.0,18835.0,electric,262864603,BOW PLATINUM,Chemical tanker
1969,1969,H9L2S,20,2010,121.0,15.0,26796.0,diesel/electric,387009833,BOW TUNGSTEN,Chemical tanker
1970,1970,B42KN,20,2005,214.0,36.0,122389.0,gasoline,697136383,MAYOURY,Oil tanker
1971,1971,DN6WN,23,2005,291.0,49.0,117586.0,diesel/electric,221412500,VALPARAISO EXPRESS,Container ship
