ship_key,ship_name,ship_type,call_sign,speed,year_built,length,width,tonnage,engine_type,mmsi
1702,STRATEGIC FORTITUDE,Bulk carrier,UR45G,25,2019,327.0,34.0,206993.0,diesel,774420703
1703,RELIABLE WARRIOR,Oil tanker,APA03,18,2017,222.0,37.0,98649.0,electric,643963229
1704,NAVIG8 TURQUOISE,Chemical tanker,0VDHR,23,2008,116.0,17.0,11042.0,gasoline,731014159
1705,NAVIG8 TOPAZ,Chemical tanker,EF23M,22,2019,123.0,20.0,33031.0,diesel/electric,749405504
1706,NAVIG8 TOURMALINE,Chemical tanker,TTZOD,25,2019,119.0,17.0,25961.0,gasoline,491488437
1707,BOW AQUARIUS,Chemical tanker,2SRVJ,23,2017,117.0,19.0,11191.0,electric,613610068
1708,INTERLINK AFFINITY,Bulk carrier,XBELT,26,2016,339.0,38.0,200913.0,diesel,790619855
1709,INTERLINK AUDACITY,Bulk carrier,H3MJK,20,2006,334.0,46.0,202214.0,lng,440962535
1710,INTERLINK ETERNITY,Bulk carrier,7RU06,22,2006,362.0,40.0,397170.0,diesel/electric,217443672
1711,FRIGG W,General cargo ship,FJCLQ,21,2007,346.0,47.0,201479.0,diesel/electric,350285162
1712,FREYJA W,General cargo ship,N0YR8,25,2011,318.0,33.0,162057.0,electric,347837362
1713,SIF W,General cargo ship,QBQNO,26,2017,362.0,40.0,275998.0,gasoline,733444564
1714,SIGYN W,General cargo ship,CB8BC,24,1997,301.0,36.0,150095.0,gasoline,631787920
1715,RUEN,Bulk carrier,6UN3Z,25,2013,331.0,35.0,240267.0,electric,201600997
1716,RILA,Bulk carrier,PELHC,25,2005,360.0,37.0,367793.0,gasoline,424748651
1717,ROJEN,Bulk carrier,XTKYG,22,2004,342.0,35.0,280889.0,diesel,443861186
1718,MSC DITTE,Container ship,TGD0F,22,2016,230.0,47.0,119597.0,diesel,566332517
1719,MSC REEF,Container ship,GQL5G,25,2018,339.0,40.0,100991.0,diesel,337862317
1720,NEW LONDON EAGLE,Bulk carrier,JAPYX,23,2012,356.0,38.0,329379.0,electric,715058037
1721,MSC ERICA,Container ship,DYF2A,26,2018,313.0,41.0,266170.0,diesel,403231166
1722,HONEY ISLAND,Bulk carrier,Z5R4H,26,2014,340.0,35.0,249843.0,lng,678580774
1723,ECO ICE,Gas carrier,1EQPF,26,2008,164.0,35.0,51125.0,diesel,580588816
1724,ECO FREEZE,Gas carrier,74REX,25,2004,162.0,27.0,54806.0,lng,622149209
1725,NEWYORK HARMONY,Bulk carrier,KDC5E,25,2006,340.0,44.0,348819.0,diesel/electric,497284503
1726,THE JUDGE,Chemical tanker,YWV0O,24,2006,128.0,20.0,23493.0,electric,570545203
1727,BERGE HALLASAN,Bulk carrier,E4MBW,21,2018,335.0,42.0,349170.0,diesel/electric,299024326
1728,PEGASUS,Bulk carrier,PS7RS,25,2013,324.0,40.0,316357.0,gasoline,372316882
1729,MSC DIANA,Container ship,AYS9J,25,2016,261.0,38.0,98231.0,gasoline,670366074
1730,MSC INGY,Container ship,XT8DG,24,2013,230.0,45.0,279459.0,electric,554060572
1731,MSC ELOANE,Container ship,481NM,19,2010,339.0,44.0,235444.0,lng,713791227
1732,SEATRADE WHITE,Container ship,TTUTN,20,2012,181.0,47.0,207597.0,gasoline,431613933
1733,SEATRADE BLUE,Container ship,JJMKK,18,2013,197.0,38.0,220091.0,diesel,358471765
1734,STAR KARLIE,Bulk carrier,LTLJI,26,2013,357.0,32.0,232361.0,diesel,766603802
1735,MAESTRO SAPPHIRE,Bulk carrier,32OCJ,18,2014,356.0,39.0,201820.0,gasoline,319183115
1736,MANOLATES,Chemical tanker,V7HY7,22,2006,119.0,16.0,31581.0,diesel/electric,306721878
1737,DESERT HARRIER,Bulk carrier,SPPAW,23,2016,352.0,41.0,348944.0,diesel,345256507
1738,MSC AVNI,Container ship,O7X67,21,1997,200.0,35.0,88843.0,diesel,636609382
1739,MSC CARLOTTA,Container ship,HC24A,22,2013,337.0,38.0,193785.0,lng,436938660
1740,AQUAPISCES,Bulk carrier,XPZTM,26,2015,325.0,39.0,349324.0,lng,339624439
1741,AQUATAURUS,Bulk carrier,BV2RH,20,2012,359.0,43.0,258227.0,electric,668094241
1742,MILANO BRIDGE,Container ship,YUUQ7,25,2012,262.0,39.0,130040.0,diesel,203527882
1743,YM WISDOM,Container ship,7U3E9,25,2006,294.0,47.0,254397.0,electric,731498197
1744,YM WARRANTY,Container ship,LSROV,20,2000,333.0,46.0,225656.0,gasoline,569169102
1745,YM WELLSPRING,Container ship,FQVMR,26,2003,249.0,36.0,274464.0,lng,457719009
1746,PALANCA MIAMI,Chemical tanker,ANUYI,25,2011,121.0,18.0,21292.0,lng,323780876
1747,ULTRA FITZ ROY,Bulk carrier,OOP4H,18,2012,330.0,45.0,225422.0,electric,308463616
1748,REIWA BREEZE,Bulk carrier,CWRWH,22,2018,363.0,46.0,252210.0,gasoline,338018124
1749,ULTRA CRIMSON,Bulk carrier,9LHSK,21,2017,358.0,40.0,384026.0,gasoline,476180394
1750,COSCO SHIPPING HIMALAYAS,Container ship,T5UYM,18,1999,354.0,40.0,145767.0,gasoline,576821986
1751,COSCO SHIPPING ALPS,Container ship,SYVL4,22,1999,287.0,45.0,243705.0,diesel,273186159
1752,COSCO SHIPPING DENALI,Container ship,XQKUS,19,2008,314.0,40.0,83936.0,gasoline,512919593
1753,COSCO SHIPPING ANDES,Container ship,7BQZB,18,1998,357.0,44.0,81697.0,lng,738784633
1754,RED ORCHID,Bulk carrier,IP93I,25,2017,364.0,36.0,376004.0,electric,201197509
1755,AKRA,Bulk carrier,38C1V,19,2013,347.0,37.0,265604.0,gasoline,780665813
1756,CHEMROAD SAKURA,Chemical tanker,39GD6,23,2015,108.0,16.0,8685.0,diesel/electric,715841207
1757,SIRIUS HIGHWAY,Vehicle carrier,202TR,25,2019,123.0,21.0,11124.0,lng,210964786
1758,OLYMPIAN HIGHWAY,Vehicle carrier,TIVYY,22,2014,142.0,28.0,16478.0,diesel,457704109
1759,CHEMSTAR RIVER,Chemical tanker,5OIXO,19,2014,114.0,18.0,26640.0,diesel/electric,552890187
1760,FAIRCHEM TRIUMPH,Chemical tanker,S3LF4,21,2013,105.0,19.0,16218.0,diesel/electric,607792923
1761,BW TULIP,LNG carrier,Y4GCQ,26,2019,251.0,37.0,19802.0,lng,572353195
1762,BW LILAC,LNG carrier,8ISK3,21,2019,267.0,40.0,30548.0,diesel,519541805
1763,FAIRCHEM SUCCESS,Chemical tanker,P73XG,24,2009,126.0,19.0,5193.0,diesel,503940830
1764,GENCO COLUMBIA,Bulk carrier,54KJR,19,2005,350.0,36.0,367699.0,diesel/electric,424676231
1765,SEA PIONEER,Bulk carrier,8SX4Z,21,2016,351.0,36.0,372625.0,electric,708951469
1766,AMSTEL STORK,Bulk carrier,29146,19,2013,348.0,39.0,301135.0,lng,498654725
1767,INDIGO ACE,Bulk carrier,K0KY4,26,2019,332.0,34.0,393884.0,diesel,423971370
1768,ULTRA LEOPARD,Bulk carrier,A4O0Y,22,2006,363.0,33.0,296820.0,diesel/electric,748335396
1769,PINCHAT,Bulk carrier,9O4MH,26,2015,338.0,40.0,365702.0,lng,491923681
1770,HUA SHENG HAI,Bulk carrier,U01NK,20,2005,328.0,43.0,330533.0,gasoline,731651460
1771,HUA XING HAI,Bulk carrier,OXGLN,22,2012,323.0,38.0,219318.0,diesel/electric,351944633
1772,MARVEL PELICAN,LNG carrier,LY1T5,22,2011,288.0,37.0,26751.0,lng,677134983
1773,PORT VERA CRUZ,Bulk carrier,K6278,18,2010,351.0,33.0,269222.0,electric,586848120
1774,FRONT CHALLENGER,Oil tanker,9USPV,23,2014,234.0,33.0,90567.0,electric,772305841
1775,FRONT CROWN,Oil tanker,JZOBI,23,2017,228.0,31.0,63266.0,diesel/electric,592840087
1776,FRONT CLASSIC,Oil tanker,KWTL5,22,2013,220.0,32.0,66489.0,electric,701500581
1777,FRONT CLIPPER,Oil tanker,FA0B9,24,2018,228.0,34.0,122984.0,diesel/electric,728282948
1778,SEARUBY,Oil tanker,GA62P,21,2005,230.0,30.0,124658.0,electric,259912148
1779,SEARANGER,Oil tanker,F85YL,23,2004,231.0,31.0,86461.0,gasoline,616459996
1780,CHRISTINA,Bulk carrier,W2J97,20,2007,339.0,35.0,282012.0,diesel,687247506
1781,SBI POSEIDON,Bulk carrier,WB7V7,18,2019,352.0,48.0,267398.0,electric,781240589
1782,SBI APOLLO,Bulk carrier,344J8,20,2006,361.0,41.0,324433.0,gasoline,564873893
1783,NORD BOSPORUS,Bulk carrier,W6IHG,25,2005,326.0,44.0,301640.0,gasoline,253310740
1784,STI PRESTIGE,Oil tanker,4E5WS,19,2018,214.0,36.0,94683.0,electric,688262779
1785,NORTH SEA,Oil tanker,CNUU8,25,2013,210.0,33.0,50286.0,diesel/electric,339366985
1786,SOLOMON SEA,Oil tanker,GAUJE,18,2018,238.0,33.0,125075.0,diesel/electric,479487910
1787,DIVA,Chemical tanker,2HFNW,23,2015,96.0,20.0,17564.0,gasoline,730923180
1788,FANFARE,Chemical tanker,I15HJ,20,2015,107.0,17.0,7215.0,diesel/electric,485534823
1789,MARVEL FALCON,LNG carrier,4KDNZ,19,2017,259.0,39.0,49049.0,gasoline,779284730
1790,MARVEL HAWK,LNG carrier,3K5H0,19,2019,280.0,40.0,36460.0,diesel,328522218
1791,MARVEL KITE,LNG carrier,UK4GC,25,2012,261.0,41.0,25409.0,gasoline,229960441
1792,NAVIGATOR LUGA,Gas carrier,A29XE,19,1996,121.0,29.0,67599.0,gasoline,227983569
1793,NAVIGATOR YAUZA,Gas carrier,B4GNE,26,1999,176.0,19.0,50146.0,lng,431779588
1794,PINDOS,Bulk carrier,5VKLR,22,2019,337.0,46.0,242554.0,diesel,434545041
1795,ATHOS,Bulk carrier,4UAV8,23,2011,360.0,40.0,278077.0,electric,270581699
1796,MARAN HELIOS,Oil tanker,N9JGZ,21,2015,220.0,32.0,117969.0,lng,481982510
1797,MARAN HERCULES,Oil tanker,U9K3L,19,2018,202.0,33.0,127343.0,gasoline,770763069
1798,MEDALTA ADVENTURER,Chemical tanker,XIK77,23,2017,92.0,16.0,20016.0,gasoline,382789089
1799,LOIRE,Oil tanker,XIPNI,21,2011,202.0,36.0,105780.0,diesel,434485175
1800,NAMSEN,Oil tanker,XV3UH,23,2004,210.0,33.0,113450.0,lng,528733380
1801,GOOD LUCK,Bulk carrier,M3GPK,19,2008,353.0,40.0,302366.0,diesel/electric,519433369
1802,MSC JADE,Container ship,8V8DY,20,1998,354.0,38.0,211392.0,gasoline,608737646
1803,MSC MIRJA,Container ship,92YMO,25,2018,246.0,34.0,116013.0,diesel/electric,582297303
1804,MSC TINA,Container ship,0191K,26,2012,159.0,45.0,157139.0,diesel/electric,490993311
1805,ARTEMISSIO,Bulk carrier,LF7BA,19,2006,334.0,37.0,294307.0,electric,275403385
1806,MYKONOS DAWN,Bulk carrier,SIYFS,18,2009,362.0,41.0,255012.0,gasoline,695191016
1807,BULK TRADER,Bulk carrier,Y91VN,25,2018,355.0,41.0,241871.0,electric,345179419
1808,PENELOPE I,Bulk carrier,TSLKQ,18,2014,334.0,44.0,240668.0,electric,471036632
1809,BELITA,Bulk carrier,4Z4OA,24,2012,336.0,46.0,208782.0,diesel/electric,666948832
1810,TRAMMO STANTON,Bulk carrier,VE3OJ,19,2004,354.0,33.0,291314.0,gasoline,509414450
1811,TRAMMO BAUMANN,Bulk carrier,YH87A,22,2004,328.0,32.0,363050.0,gasoline,684871220
1812,RELIABLE,Bulk carrier,13NB9,18,2014,327.0,43.0,375780.0,electric,365722840
1813,TRAMMO LAOURA,Bulk carrier,NSDPH,26,2019,334.0,45.0,342848.0,electric,636678910
1814,ECO SEAS,Oil tanker,CSNHW,23,2006,240.0,36.0,80826.0,lng,470574336
1815,SEASURFER,Gas carrier,YPYJJ,22,1996,170.0,26.0,58300.0,diesel,683103092
1816,SEASPEED,Gas carrier,74R3W,25,2007,199.0,37.0,53835.0,diesel/electric,265704208
1817,ASPHALT SPLENDOR,Oil tanker,PAVIT,19,2019,217.0,30.0,92402.0,diesel/electric,609052585
1818,NORDRUBICON,Bulk carrier,252JU,18,2004,340.0,42.0,259985.0,diesel,694371882
1819,NORDCOLORADO,Bulk carrier,HNE9Q,25,2005,352.0,39.0,316793.0,lng,622218771
1820,DELPHIS BOTHNIA,Container ship,FEAKG,26,1999,288.0,41.0,99966.0,gasoline,631836081
1821,DELPHIS FINLAND,Container ship,E3R7P,22,2013,228.0,38.0,250395.0,diesel,413944818
1822,TOP GRACE,Bulk carrier,6C9R2,25,2008,358.0,36.0,237425.0,gasoline,276496770
1823,SBI PARAPARA,Bulk carrier,X7VPY,18,2007,354.0,47.0,342815.0,gasoline,602056014
1824,SBI MAZURKA,Bulk carrier,0ONJC,26,2005,329.0,33.0,248337.0,diesel,795711128
1825,MEDI NAGOYA,Bulk carrier,D7QKH,26,2006,339.0,34.0,257771.0,diesel/electric,276391578
1826,AQUAGRACE,Bulk carrier,IV10G,21,2017,326.0,48.0,269199.0,gasoline,455671478
1827,STOLT MAPLE,Chemical tanker,C5KV3,20,2011,120.0,17.0,26247.0,diesel/electric,239012040
1828,STOLT PALM,Chemical tanker,5NACU,20,2015,124.0,20.0,26430.0,gasoline,798839178
1829,SEAROVER,Oil tanker,MONJ5,18,2006,232.0,30.0,56732.0,diesel,512666919
1830,SEARUNNER,Oil tanker,ANMUV,25,2019,200.0,30.0,88718.0,electric,580820804
1831,RS TARA,Oil tanker,QPZDR,23,2006,207.0,34.0,84907.0,gasoline,518322015
1832,RS AURORA,Oil tanker,AM8XO,20,2010,203.0,34.0,53070.0,electric,634206603
1833,GLOBE ATLAS,Gas carrier,2EZGK,26,2013,180.0,34.0,64720.0,gasoline,586176246
1834,GAS STELLA,Gas carrier,BJIGK,21,2002,179.0,37.0,68792.0,gasoline,792696077
1835,AQUALIBRA,Bulk carrier,501DH,25,2015,338.0,37.0,344947.0,electric,530390351
1836,RB JAKE,Bulk carrier,QE73N,18,2010,354.0,38.0,279880.0,diesel/electric,251834447
1837,STAR SPIRIT,Refrigerated cargo carrier,N2FSU,21,2008,127.0,31.0,22215.0,diesel,362169355
1838,STAR COURAGE,Refrigerated cargo carrier,W9PAD,22,2016,128.0,28.0,22287.0,gasoline,425348320
1839,COOL SPIRIT,Refrigerated cargo carrier,WB0OU,25,2015,141.0,24.0,18594.0,gasoline,749599744
1840,FEDERAL ALSTER,General cargo ship,JABC7,22,1998,309.0,42.0,240878.0,lng,366052352
1841,FEDERAL RUHR,General cargo ship,LS8W5,23,2012,332.0,45.0,178947.0,diesel,725835603
1842,FEDERAL MOSEL,General cargo ship,QQPA1,25,1997,335.0,41.0,251851.0,lng,589955507
1843,BW TAGUS,Oil tanker,KNQ41,20,2006,205.0,37.0,78463.0,electric,653990745
1844,BW NILE,Oil tanker,TVAKP,26,2008,218.0,30.0,71124.0,lng,532781225
1845,BW YARRA,Oil tanker,LPHNM,22,2010,204.0,31.0,88001.0,electric,262557819
1846,SEA FALCON,Bulk carrier,6UK0Y,23,2019,331.0,38.0,328814.0,lng,595561473
1847,BRITISH PARTNER,LNG carrier,ES8U9,23,2006,253.0,42.0,17932.0,lng,321948243
1848,BRITISH CONTRIBUTOR,LNG carrier,Y666T,24,2011,271.0,40.0,43879.0,diesel/electric,318222960
1849,BRITISH LISTENER,LNG carrier,TSVRW,21,2016,253.0,37.0,12790.0,diesel,596579108
1850,BRITISH MENTOR,LNG carrier,P8I9E,24,2004,292.0,41.0,33800.0,gasoline,585833741
1851,BRITISH SPONSOR,LNG carrier,NBCDY,21,2007,259.0,40.0,20212.0,electric,639072825
1852,BALTIC HARMONY,General cargo ship,IBV3A,24,2019,311.0,42.0,139563.0,diesel,683245464
1853,PATRIS,LNG carrier,FX22A,21,2005,276.0,40.0,38080.0,electric,395298784
1854,MARITIME VOYAGER,General cargo ship,66CIG,22,2000,318.0,41.0,163804.0,gasoline,745924175
1855,APRILIA,Bulk carrier,3DO2K,25,2018,351.0,36.0,262794.0,diesel/electric,757118722
1856,ISLA DE BIOKO,Chemical tanker,KHOGU,21,2010,125.0,16.0,17456.0,electric,351121992
1857,ALCOR,Bulk carrier,SYH6Z,22,2019,354.0,32.0,377056.0,gasoline,639684096
1858,ALCYONE,Bulk carrier,VLXIF,19,2006,346.0,46.0,362788.0,diesel/electric,417328749
1859,FRONT VEGA,Oil tanker,JXV76,24,2018,201.0,31.0,127591.0,gasoline,766419405
1860,FRONT SIRIUS,Oil tanker,6IAQ5,20,2009,211.0,36.0,124380.0,diesel,556085532
1861,MSC MIRJAM,Container ship,OML6I,25,2015,340.0,43.0,195952.0,diesel,419837387
1862,MSC LEANNE,Container ship,UX4EV,23,2007,267.0,49.0,255831.0,lng,245904783
1863,LEFKADA,Bulk carrier,KGF9C,19,2011,326.0,46.0,222735.0,electric,515835157
1864,KM VANCOUVER,Bulk carrier,UPJS7,22,2006,359.0,34.0,301297.0,diesel/electric,663074143
1865,GARDNO,General cargo ship,T56TN,23,2001,323.0,42.0,254473.0,gasoline,268870166
1866,JAMNO,General cargo ship,ADDNM,21,2018,361.0,33.0,114187.0,lng,416645087
1867,NARIE,Bulk carrier,1B6VU,24,2005,343.0,43.0,359229.0,lng,550749664
1868,NORD CHESAPEAKE,Bulk carrier,6Z3CA,20,2015,364.0,32.0,390552.0,electric,278184515
1869,DA JI,General cargo ship,JZWKR,23,2003,317.0,35.0,100266.0,gasoline,721831373
1870,DA QING,General cargo ship,VTU6T,20,2002,297.0,50.0,143605.0,lng,564777756
1871,DA XIANG,General cargo ship,UODP5,26,2010,315.0,48.0,214260.0,electric,490795668
1872,DARYA AUM,Bulk carrier,TWICA,19,2015,324.0,45.0,210752.0,diesel,332099675
1873,TSINGTAO,Bulk carrier,IOW14,23,2011,362.0,46.0,342228.0,lng,581838449
1874,CORALIUS,LNG carrier,V1EKP,19,2018,292.0,37.0,15682.0,lng,735094781
1875,MOL TRIUMPH,Container ship,7JKNW,19,2001,180.0,37.0,253884.0,diesel,397476648
1876,MOL TRUST,Container ship,DPH6M,23,2015,331.0,45.0,146355.0,electric,497826368
1877,MOL TRIBUTE,Container ship,TIEKU,22,2000,293.0,47.0,170826.0,gasoline,244990598
1878,MOL TRADITION,Container ship,893BL,19,2014,355.0,50.0,106180.0,lng,398884360
1879,NANJING CONFIDENCE,Bulk carrier,XZ1W6,19,2014,320.0,34.0,292568.0,diesel,324742105
1880,FRONT COSMOS,Oil tanker,GGABW,19,2010,233.0,31.0,128002.0,lng,282380102
1881,FRONT CASCADE,Oil tanker,QOTGR,21,2009,220.0,36.0,94502.0,diesel/electric,441257156
1882,MARVEL HERON,LNG carrier,EMU7Z,22,2002,268.0,36.0,48349.0,gasoline,600134765
1883,MARAN ATHENA,Oil tanker,4454Z,20,2015,212.0,35.0,112747.0,lng,205899687
1884,GAS UTOPIA,Gas carrier,2MW1K,21,2017,176.0,36.0,53649.0,diesel,701120956
1885,HIROSHIMA STAR,Bulk carrier,QY89W,24,2008,364.0,48.0,270217.0,gasoline,457613349
1886,PRINCESS A,Bulk carrier,8W0M2,19,2004,356.0,40.0,243044.0,diesel,299280776
1887,BW RYE,Bulk carrier,8COVE,21,2012,320.0,40.0,291209.0,diesel/electric,727504706
1888,MSC GIULIA,Container ship,6IDGI,25,2001,230.0,35.0,100795.0,gasoline,372194982
1889,MSC BIANCA,Container ship,M2CE2,20,2007,319.0,47.0,148093.0,gasoline,220501480
1890,MSC AINO,Container ship,6KRMO,19,2017,351.0,41.0,88722.0,gasoline,465622579
1891,MSC GAYANE,Container ship,AXX3O,19,2000,233.0,32.0,146753.0,lng,626326090
1892,MAGDALA,LNG carrier,WJ2BL,24,2008,292.0,40.0,45622.0,lng,450593836
1893,MYRINA,LNG carrier,SR51V,19,2019,281.0,41.0,29080.0,gasoline,506351865
1894,PEACE VICTORIA,Oil tanker,S8EJX,23,2013,218.0,30.0,105311.0,gasoline,461303013
1895,BAHRAIN SPIRIT,LNG carrier,0I6C5,23,2005,258.0,35.0,26440.0,lng,743632681
1896,MEDI TOKYO,Bulk carrier,3JVLM,26,2006,349.0,46.0,263933.0,lng,666723592
1897,FRONT DUKE,Oil tanker,KB3QR,23,2007,216.0,35.0,124987.0,diesel,408389542
1898,BRIGHTEN TRADER,Bulk carrier,1YILZ,20,2007,364.0,35.0,385147.0,gasoline,495592019
1899,JS INEOS INVENTION,Gas carrier,0G2P8,24,2018,209.0,27.0,59611.0,lng,784453415
1900,JS INEOS INTUITION,Gas carrier,8JMDD,18,2005,142.0,37.0,59305.0,gasoline,676663033
1901,LNG SCHNEEWEISSCHEN,LNG carrier,LBFLB,25,2010,292.0,35.0,41504.0,lng,599024615
1902,PACIFIC ANNA,Oil tanker,52OKE,18,2009,207.0,36.0,73707.0,diesel/electric,357304156
1903,PACIFIC RAWAN,Oil tanker,2EOWW,18,2006,217.0,36.0,97152.0,diesel/electric,497584558
1904,PACIFIC SARAH,Chemical tanker,BLAWF,18,2012,105.0,16.0,6491.0,gasoline,406540211
1905,PACIFIC DEBBIE,Chemical tanker,4PSN8,20,2010,104.0,17.0,33710.0,gasoline,402422054
1906,CHIOS,Oil tanker,6FX11,22,2013,230.0,30.0,70454.0,diesel,486124286
1907,CHRISTINA,Oil tanker,RQK7X,26,2006,228.0,36.0,101856.0,lng,591562339
1908,LESVOS,Oil tanker,1FPB2,23,2018,211.0,32.0,112208.0,lng,709790327
1909,PSARA I,Oil tanker,HJNDG,22,2014,233.0,30.0,50468.0,electric,795269795
1910,MARATHI,Oil tanker,X5I9X,22,2018,211.0,35.0,57680.0,lng,551674246
1911,SEA AMBER,Oil tanker,SE8J4,24,2006,234.0,33.0,68257.0,diesel,659153159
1912,SEA GARNET,Oil tanker,A4ZKP,22,2009,222.0,33.0,57660.0,diesel/electric,413290371
1913,VICTORY VENTURE,Oil tanker,YTDCJ,22,2010,206.0,36.0,100756.0,diesel,292015716
1914,TENACITY VENTURE,Oil tanker,B7CRZ,21,2008,217.0,30.0,119206.0,electric,275605079
1915,SOUTHERN OWL,Chemical tanker,PM130,20,2014,105.0,19.0,15755.0,lng,755775969
1916,FAIRCHEM VICTORY,Chemical tanker,8LX4U,26,2017,95.0,15.0,11231.0,electric,682541251
1917,MOL TRUTH,Container ship,6S33E,24,2003,182.0,37.0,147115.0,lng,545070764
1918,MOL TREASURE,Container ship,MIFME,22,1998,335.0,50.0,138720.0,diesel,357827716
1919,MARFA,Oil tanker,Z4YJI,23,2012,217.0,34.0,100529.0,lng,760620738
1920,UNITY VENTURE,Oil tanker,VZSA3,24,2016,237.0,30.0,93091.0,diesel/electric,500780127
1921,WISDOM VENTURE,Oil tanker,LAFII,26,2019,213.0,33.0,122126.0,gasoline,585614727
1922,SEACALM,Oil tanker,PF583,23,2012,227.0,32.0,74087.0,diesel/electric,658413518
1923,SEACHARM,Oil tanker,F0XVY,25,2013,240.0,32.0,81965.0,diesel,581487069
1924,FORESTAL GAIA,Other ship types,LX91L,26,2009,103.0,35.0,23717.0,lng,689332669
1925,SIGNAL MAYA,Oil tanker,MALO6,23,2005,229.0,33.0,120599.0,electric,684733551
1926,STAR ENERGY,Oil tanker,RK0YR,26,2012,234.0,30.0,68772.0,gasoline,591015631
1927,SEA SHELL,Oil tanker,4JNSM,25,2006,220.0,34.0,113248.0,gasoline,604692089
1928,RUBY ENTERPRISE,Bulk carrier,SBY7O,19,2017,352.0,44.0,265425.0,gasoline,600665449
1929,NAVIOS CORAL,Bulk carrier,C2E7T,21,2017,329.0,39.0,237658.0,lng,390136006
1930,MG EARTH,Bulk carrier,SVNN4,21,2015,343.0,38.0,250377.0,lng,568116231
1931,MG KRONOS,Bulk carrier,D3ORS,21,2014,358.0,35.0,330537.0,diesel/electric,583888721
1932,OCEAN INNOVATION,Bulk carrier,7IXQY,26,2013,344.0,32.0,270589.0,gasoline,303424527
1933,FEDERAL IMABARI,Bulk carrier,T25F7,26,2005,353.0,36.0,278308.0,diesel,485740171
1934,GEM NO. 3,Oil tanker,M4NVA,21,2007,205.0,32.0,97392.0,electric,590740576
1935,MEDI ADRIATICO,Bulk carrier,TYL51,18,2009,349.0,32.0,327583.0,diesel/electric,741428543
1936,MEDI ATLANTICO,Bulk carrier,VIM6V,21,2015,349.0,38.0,317640.0,diesel,379796781
1937,MTM BIG APPLE,Chemical tanker,QMVQO,20,2016,100.0,16.0,12380.0,diesel/electric,763698804
1938,TIAN EN,General cargo ship,UV5KP,22,1997,317.0,38.0,267282.0,lng,345866798
1939,TIAN HUI,General cargo ship,VUOG0,18,2019,365.0,38.0,193669.0,lng,520911040
1940,SPRING PLOEG,Chemical tanker,WUVHU,24,2006,109.0,19.0,11383.0,gasoline,706050615
1941,IVS PHOENIX,Bulk carrier,RGNGG,18,2012,322.0,37.0,287022.0,diesel/electric,573743710
1942,SANTOS,Gas carrier,2J0X6,19,2004,227.0,24.0,50852.0,lng,561545882
1943,NORD POTOMAC,Bulk carrier,63KK3,26,2013,341.0,34.0,355700.0,electric,798290424
1944,ST CERGUE,Bulk carrier,UIQ55,23,2015,334.0,47.0,309805.0,diesel/electric,324022927
1945,LAUSANNE,Bulk carrier,MXS61,19,2012,349.0,38.0,365422.0,diesel/electric,540742026
1946,VISTULA MAERSK,Container ship,YS4TQ,24,2011,200.0,35.0,151623.0,diesel,382583710
1947,VOLGA MAERSK,Container ship,TS1OZ,20,2014,160.0,50.0,273019.0,diesel/electric,787807330
1948,VAYENGA MAERSK,Container ship,30R99,23,2017,155.0,42.0,113064.0,diesel/electric,370952286
1949,VENTA MAERSK,Container ship,T5R11,18,2014,239.0,35.0,235305.0,diesel,212938691
1950,VUOKSI MAERSK,Container ship,BGKXU,19,2012,180.0,42.0,146248.0,lng,298975466
1951,SILVER RAY,Vehicle carrier,5WGK1,21,2006,158.0,32.0,16051.0,electric,786316454
1952,SLOMAN HESTIA,Chemical tanker,KVKUS,18,2018,93.0,17.0,16854.0,electric,506006296
1953,OOCL HONG KONG,Container ship,EO327,25,2005,195.0,33.0,124162.0,gasoline,753894223
1954,OOCL INDONESIA,Container ship,YWFPB,21,2001,231.0,45.0,241900.0,gasoline,448350801
1955,PICO BASILE,Chemical tanker,PXTPT,21,2005,121.0,19.0,32983.0,diesel,730147080
1956,CMA CGM ANTOINE DE SAINT EXUPERY,Container ship,YGAZ7,20,2012,151.0,46.0,173888.0,lng,413250704
1957,CMA CGM JEAN MERMOZ,Container ship,0JFHE,23,2003,230.0,36.0,196645.0,diesel,738147823
1958,CMA CGM LOUIS BLERIOT,Container ship,2766T,21,2002,353.0,47.0,136601.0,diesel,290944454
1959,MTM KOBE,Chemical tanker,B7EAR,26,2017,102.0,20.0,29882.0,lng,318280042
1960,LARGO ELEGANCE,Chemical tanker,BHBBT,25,2009,124.0,20.0,33461.0,gasoline,208390025
1961,MALIBU,Oil tanker,R5UJK,18,2005,210.0,37.0,58522.0,diesel/electric,634594136
1962,MATALA,Oil tanker,EQBVG,24,2011,224.0,35.0,83820.0,diesel,609415137
1963,WAIKIKI,Oil tanker,73RDK,25,2013,229.0,31.0,56730.0,electric,613296117
1964,TIGANI,Oil tanker,Y2KZX,21,2006,227.0,32.0,125707.0,lng,736113142
1965,MSC ANNA,Container ship,7TYHG,24,2015,339.0,42.0,271450.0,diesel,429860614
1966,MSC VIVIANA,Container ship,WWQEI,22,2009,157.0,34.0,99916.0,lng,778100289
1967,BOW NEON,Chemical tanker,FQM8I,22,2017,119.0,15.0,24736.0,electric,707787894
1968,BOW PLATINUM,Chemical tanker,T0K7F,20,2013,112.0,17.0,18835.0,electric,262864603
